119,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950675233001_548f2de3ddff7.mp4,Body Language: ASL user Part 2,1,204812,90
120,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2def72d9e.m4a,Body Language: Curator Part 3,2,204812,90
121,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2b08cefb7.m4a,Body Language: Curator's Introduction,0,207812,91
122,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950681358001_548f2b11ee354.mp4,Body Language: Theater Director and Actors Part 2,1,207812,91
123,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2b1f9e824.m4a,Body Language: Neuroscientist Part 3,2,207812,91
124,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2b25ed707.m4a,Body Language: Curator and Educator Part 4,3,207812,91
125,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2d78bbf6a.m4a,Body Language: Curator's Introduction,0,239276,92
126,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950680481001_548f2d8746b7b.mp4,Body Language: Choreographer Part 2,1,239276,92
127,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950675273001_548f2d976900f.mp4,Body Language: ASL user Part 3,2,239276,92
128,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2da715b33.m4a,Body Language: Curator Part 4,3,239276,92
129,http://resources.metmuseum.org/resources/audioguide/media/audio/548f29542680c.m4a,Body Language: Educator's Introduction,0,463716,93
130,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950646094001_548f2959e56aa.mp4,Body Language: Curators and Theater Actors Part 2,1,463716,93
131,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950650465001_548f2961296f6.mp4,Body Language: ASL user Part 3,2,463716,93
132,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950675286001_548f299b275d0.mp4,Body Language: Curator and Theater Director Part 4,3,463716,93
133,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3903455311001_546e48590761b.mp4,Body Language: Curators,0,197822,94
134,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2a9671a34.m4a,Body Language: Curators Part 2,1,197822,94
135,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2a9d01036.m4a,Body Language: Curator Part 3,2,197822,94
136,,Body Language: Curator's Introduction,0,11916,95
137,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950675290001_5490a0d5b8478.mp4,Body Language: Dancer Part 2,1,11916,95
138,http://resources.metmuseum.org/resources/audioguide/media/audio/5490a0e8e6353.m4a,Body Language: Neuroscientist Part 3,2,11916,95
139,http://resources.metmuseum.org/resources/audioguide/media/audio/5490a0f74068f.m4a,Body Language: Curator Part 4,3,11916,95
140,http://resources.metmuseum.org/resources/audioguide/media/audio/54909ff418422.m4a,Body Language: Curator's Introduction,0,487583,96
141,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950685022001_5490a0054e950.mp4,Body Language: Dancer Part 2,1,487583,96
142,http://resources.metmuseum.org/resources/audioguide/media/audio/5490a0126bcd4.m4a,Body Language: Curator Part 3,2,487583,96
143,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950659263001_5490a024240d6.mp4,Body Language: Curator Part 4,3,487583,96
144,http://resources.metmuseum.org/resources/audioguide/media/audio/548f27b661954.m4a,Body Language: Curator's Introduction,0,11998,97
145,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950687665001_548f27bdd7e68.mp4,Body Language: Choreographer Part 2,1,11998,97
146,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950687584001_548f27c6682f0.mp4,Body Language: ASL user Part 3,2,11998,97
147,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950685092001_548f27cb8d71e.mp4,Body Language: Curator Part 4,3,11998,97
148,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950698087001_548f28e88dafd.mp4,Body Language: Educator and Curator,0,10807,98
149,http://resources.metmuseum.org/resources/audioguide/media/audio/548f28ef33e0e.m4a,Body Language: Curator Part 2,1,10807,98
150,http://resources.metmuseum.org/resources/audioguide/media/audio/548f28fe89d05.m4a,Body Language: Musician Part 3,2,10807,98
151,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2807b4077.m4a,Body Language: Curator's Introduction,0,11951,99
152,http://brightcove.vo.llnwd.net/e1/uds/pd/911432378001/911432378001_3950696374001_548f281c78fc0.mp4,Body Language: Theater Actors Part 2,1,11951,99
153,http://resources.metmuseum.org/resources/audioguide/media/audio/548f282339e60.m4a,"Body Language: Curator, Neuroscientist, and Educator Part 3",2,11951,99
154,http://resources.metmuseum.org/resources/audioguide/media/audio/548f2827c2d24.m4a,Body Language: Curator Part 4,3,11951,99
158,http://resources.metmuseum.org/resources/audioguide/media/eng_101_dir2011.mp3,The Director's Tour,0,543937,101
159,http://resources.metmuseum.org/resources/audioguide/media/eng_3205.mp3,Commentary,1,543937,3205
160,http://resources.metmuseum.org/resources/audioguide/media/audio/535568bc0c655.m4a,Commentary Part 2,2,543937,3206
161,http://resources.metmuseum.org/resources/audioguide/media/eng_3680_egypt2010.mp3,Commentary Part 3,3,543937,3680
162,http://resources.metmuseum.org/resources/audioguide/media/audio/535568d4c8bf9.m4a,Commentary Part 4,4,543937,3207
163,http://resources.metmuseum.org/resources/audioguide/media/eng_102_dir2011.mp3,The Director's Tour,0,545281,102
164,http://resources.metmuseum.org/resources/audioguide/media/eng_5861_dir2011.mp3,The Director's Tour Part 2,1,545281,5861
173,http://resources.metmuseum.org/resources/audioguide/media/eng_104_dir2011.mp3,The Director's Tour,0,s104,104
174,http://resources.metmuseum.org/resources/audioguide/media/eng_5862_dir2011.mp3,The Director's Tour Part 2,1,s104,5862
175,http://resources.metmuseum.org/resources/audioguide/media/eng_105_dir2011.mp3,The Director's Tour,0,23939,105
176,http://resources.metmuseum.org/resources/audioguide/media/eng_5863_dir2011.mp3,The Director's Tour Part 2,1,23939,5863
177,http://resources.metmuseum.org/resources/audioguide/media/audio/520405542587f.m4a,Commentary,2,23939,4425
178,http://resources.metmuseum.org/resources/audioguide/media/audio/52040645663b8.m4a,Commentary Part 2,3,23939,4477
179,http://resources.metmuseum.org/resources/audioguide/media/eng_106_dir2011.mp3,The Director's Tour,0,198556,106
180,http://resources.metmuseum.org/resources/audioguide/media/eng_107_dir2011.mp3,The Director's Tour,0,466580,107
181,http://resources.metmuseum.org/resources/audioguide/media/eng_2995.mp3,Commentary,1,466580,2995
182,http://resources.metmuseum.org/resources/audioguide/media/eng_108_dir2011.mp3,The Director's Tour,0,s108,108
183,http://resources.metmuseum.org/resources/audioguide/media/eng_5864_dir2011.mp3,The Director's Tour Part 2,1,s108,5864
184,http://resources.metmuseum.org/resources/audioguide/media/eng_109_dir2011.mp3,The Director's Tour,0,459090,109
